567.74,427.85,1.5
567.49,427.77,1.5
567.24,427.68,1.5
566.99,427.61,1.5
566.74,427.54,1.5
566.49,427.48,1.5
566.24,427.43,1.5
565.98,427.38,1.5
565.71,427.34,1.5
565.45,427.30,1.5
565.19,427.23,1.5
564.94,427.16,1.5
564.69,427.08,1.5
564.45,427.01,1.5
564.21,426.92,1.5
563.98,426.84,1.5
563.74,426.75,1.5
563.50,426.65,1.5
563.26,426.55,1.5
563.01,426.45,1.5
562.76,426.34,1.5
562.50,426.26,1.5
562.25,426.18,1.5
562.01,426.10,1.5
561.78,426.01,1.5
561.56,425.93,1.5
561.34,425.84,1.5
561.12,425.76,1.5
560.90,425.68,1.5
560.69,425.60,1.5
560.48,425.52,1.5
560.27,425.45,1.5
560.07,425.38,1.5
559.87,425.30,1.5
559.67,425.22,1.5
559.48,425.14,1.5
559.28,425.06,1.5
559.08,424.99,1.5
558.88,424.91,1.5
558.68,424.84,1.5
558.49,424.76,1.5
558.30,424.68,1.5
558.10,424.61,1.5
557.91,424.53,1.5
557.72,424.45,1.5
557.52,424.38,1.5
557.31,424.31,1.5
557.09,424.24,1.5
556.88,424.18,1.5
556.68,424.11,1.5
556.48,424.04,1.5
556.28,423.97,1.5
556.09,423.89,1.5
555.89,423.82,1.5
555.69,423.73,1.5
555.50,423.64,1.5
555.31,423.53,1.5
555.11,423.43,1.5
554.92,423.32,1.5
554.73,423.22,1.5
554.55,423.12,1.5
554.37,423.02,1.5
554.20,422.91,1.5
554.02,422.80,1.5
553.84,422.69,1.5
553.65,422.58,1.5
553.44,422.46,1.5
553.23,422.33,1.5
553.01,422.19,1.5
552.79,422.05,1.5
552.57,421.92,1.5
552.34,421.80,1.5
552.16,421.70,1.5
552.29,421.65,1.5
552.44,421.55,1.5
552.46,421.43,1.5
552.38,421.30,1.5
552.23,421.19,1.5
552.05,421.09,1.5
551.84,421.01,1.5
551.61,420.92,1.5
551.38,420.83,1.5
551.15,420.74,1.5
550.93,420.65,1.5
550.72,420.57,1.5
550.50,420.48,1.5
550.28,420.39,1.5
550.06,420.29,1.5
549.82,420.19,1.5
549.59,420.10,1.5
549.37,420.01,1.5
549.14,419.91,1.5
548.91,419.82,1.5
548.68,419.73,1.5
548.44,419.64,1.5
548.20,419.56,1.5
547.96,419.48,1.5
547.73,419.41,1.5
547.50,419.29,1.5
547.27,419.18,1.5
547.02,419.08,1.5
546.77,418.98,1.5
546.53,418.87,1.5
546.29,418.77,1.5
546.05,418.66,1.5
545.81,418.54,1.5
545.57,418.43,1.5
545.33,418.32,1.5
545.09,418.20,1.5
544.85,418.10,1.5
544.61,418.00,1.5
544.37,417.90,1.5
544.13,417.80,1.5
543.88,417.71,1.5
543.64,417.61,1.5
543.40,417.52,1.5
543.15,417.42,1.5
542.91,417.33,1.5
542.67,417.23,1.5
542.42,417.14,1.5
542.18,417.04,1.5
541.94,416.95,1.5
541.69,416.85,1.5
541.45,416.76,1.5
541.21,416.66,1.5
540.96,416.57,1.5
540.72,416.48,1.5
540.48,416.38,1.5
540.23,416.29,1.5
539.99,416.19,1.5
539.75,416.10,1.5
539.50,416.00,1.5
539.26,415.91,1.5
539.02,415.81,1.5
538.77,415.72,1.5
538.53,415.63,1.5
538.29,415.53,1.5
538.04,415.44,1.5
537.80,415.34,1.5
537.56,415.25,1.5
537.31,415.15,1.5
537.07,415.06,1.5
536.83,414.97,1.5
536.59,414.87,1.5
536.34,414.78,1.5
536.10,414.68,1.5
535.86,414.59,1.5
535.61,414.49,1.5
535.37,414.40,1.5
535.13,414.31,1.5
534.88,414.21,1.5
534.64,414.12,1.5
534.40,414.02,1.5
534.15,413.94,1.5
533.90,413.86,1.5
533.65,413.79,1.5
533.44,413.70,1.5
533.27,413.53,1.5
533.06,413.38,1.5
532.83,413.26,1.5
532.59,413.15,1.5
532.35,413.05,1.5
532.11,412.96,1.5
531.87,412.86,1.5
531.63,412.77,1.5
531.38,412.68,1.5
531.14,412.58,1.5
530.89,412.49,1.5
530.65,412.40,1.5
530.40,412.31,1.5
530.16,412.21,1.5
529.92,412.12,1.5
529.67,412.03,1.5
529.43,411.94,1.5
529.18,411.84,1.5
528.94,411.75,1.5
528.69,411.66,1.5
528.45,411.57,1.5
528.21,411.48,1.5
527.96,411.38,1.5
527.72,411.29,1.5
527.47,411.20,1.5
527.23,411.11,1.5
526.98,411.02,1.5
526.74,410.93,1.5
526.49,410.83,1.5
526.25,410.74,1.5
526.01,410.65,1.5
525.76,410.56,1.5
525.52,410.47,1.5
525.27,410.38,1.5
525.03,410.28,1.5
524.78,410.19,1.5
524.54,410.10,1.5
524.30,410.01,1.5
524.05,409.92,1.5
523.81,409.83,1.5
523.56,409.73,1.5
523.32,409.64,1.5
523.07,409.55,1.5
522.83,409.46,1.5
522.59,409.37,1.5
522.34,409.28,1.5
522.10,409.19,1.5
521.85,409.09,1.5
521.61,409.00,1.5
521.36,408.91,1.5
521.12,408.82,1.5
520.87,408.73,1.5
520.63,408.64,1.5
520.39,408.55,1.5
520.14,408.46,1.5
519.90,408.37,1.5
519.65,408.27,1.5
519.41,408.18,1.5
519.16,408.09,1.5
518.92,408.00,1.5
518.67,407.91,1.5
518.43,407.82,1.5
518.18,407.73,1.5
517.93,407.65,1.5
517.68,407.58,1.5
517.46,407.50,1.5
517.30,407.34,1.5
517.09,407.18,1.5
516.87,407.06,1.5
516.63,406.96,1.5
516.39,406.88,1.5
516.15,406.80,1.5
515.89,406.73,1.5
515.64,406.67,1.5
515.38,406.60,1.5
515.13,406.51,1.5
514.89,406.41,1.5
514.65,406.31,1.5
514.40,406.21,1.5
514.15,406.12,1.5
513.90,406.04,1.5
513.67,405.92,1.5
513.44,405.79,1.5
513.21,405.67,1.5
512.97,405.55,1.5
512.74,405.44,1.5
512.50,405.33,1.5
512.26,405.22,1.5
512.01,405.11,1.5
511.78,405.02,1.5
511.66,404.95,1.5
511.68,404.86,1.5
511.68,404.74,1.5
511.60,404.61,1.5
511.45,404.48,1.5
511.25,404.36,1.5
511.04,404.24,1.5
510.82,404.11,1.5
510.58,403.98,1.5
510.35,403.84,1.5
510.12,403.69,1.5
509.89,403.55,1.5
509.65,403.44,1.5
509.41,403.33,1.5
509.17,403.23,1.5
508.92,403.13,1.5
508.68,403.03,1.5
508.43,402.93,1.5
508.19,402.84,1.5
507.94,402.74,1.5
507.70,402.64,1.5
507.45,402.55,1.5
507.21,402.45,1.5
506.96,402.36,1.5
506.72,402.26,1.5
506.47,402.17,1.5
506.23,402.07,1.5
505.98,401.98,1.5
505.74,401.88,1.5
505.50,401.79,1.5
505.25,401.69,1.5
505.01,401.60,1.5
504.76,401.50,1.5
504.52,401.41,1.5
504.28,401.31,1.5
504.03,401.22,1.5
503.79,401.12,1.5
503.55,401.03,1.5
503.30,400.93,1.5
503.06,400.84,1.5
502.81,400.74,1.5
502.57,400.65,1.5
502.33,400.55,1.5
502.08,400.46,1.5
501.84,400.36,1.5
501.60,400.27,1.5
501.35,400.17,1.5
501.11,400.08,1.5
500.87,399.98,1.5
500.62,399.89,1.5
500.38,399.79,1.5
500.14,399.70,1.5
499.89,399.60,1.5
499.65,399.51,1.5
499.41,399.41,1.5
499.16,399.32,1.5
498.92,399.23,1.5
498.68,399.13,1.5
498.43,399.04,1.5
498.19,398.94,1.5
497.95,398.85,1.5
497.70,398.75,1.5
497.46,398.66,1.5
497.22,398.56,1.5
496.97,398.47,1.5
496.73,398.37,1.5
496.49,398.28,1.5
496.24,398.18,1.5
496.00,398.09,1.5
495.76,397.99,1.5
495.51,397.90,1.5
495.27,397.81,1.5
495.03,397.71,1.5
494.78,397.62,1.5
494.54,397.52,1.5
494.30,397.43,1.5
494.05,397.33,1.5
493.81,397.24,1.5
493.57,397.14,1.5
493.32,397.05,1.5
493.08,396.96,1.5
492.84,396.86,1.5
492.60,396.77,1.5
492.35,396.67,1.5
492.11,396.58,1.5
491.87,396.48,1.5
491.62,396.39,1.5
491.38,396.29,1.5
491.14,396.20,1.5
490.89,396.11,1.5
490.65,396.01,1.5
490.41,395.92,1.5
490.16,395.82,1.5
489.92,395.73,1.5
489.68,395.63,1.5
489.44,395.54,1.5
489.19,395.45,1.5
488.95,395.35,1.5
488.71,395.26,1.5
488.46,395.16,1.5
488.22,395.07,1.5
487.98,394.97,1.5
487.73,394.88,1.5
487.49,394.79,1.5
487.25,394.69,1.5
487.00,394.60,1.5
486.76,394.50,1.5
486.52,394.41,1.5
486.27,394.32,1.5
486.03,394.22,1.5
485.79,394.13,1.5
485.55,394.03,1.5
485.30,393.94,1.5
485.06,393.84,1.5
484.82,393.73,1.5
484.59,393.63,1.5
484.35,393.52,1.5
484.12,393.41,1.5
483.88,393.30,1.5
483.65,393.19,1.5
483.41,393.09,1.5
483.18,392.98,1.5
482.94,392.87,1.5
482.71,392.77,1.5
482.47,392.66,1.5
482.23,392.56,1.5
482.00,392.46,1.5
481.76,392.36,1.5
481.52,392.26,1.5
481.28,392.16,1.5
481.04,392.06,1.5
480.80,391.96,1.5
480.56,391.86,1.5
480.32,391.76,1.5
480.08,391.66,1.5
479.84,391.57,1.5
479.59,391.47,1.5
479.35,391.38,1.5
479.11,391.29,1.5
478.86,391.20,1.5
478.62,391.11,1.5
478.37,391.03,1.5
478.14,390.96,1.5
477.90,390.89,1.5
477.67,390.82,1.5
477.44,390.75,1.5
477.21,390.68,1.5
476.98,390.60,1.5
476.75,390.52,1.5
476.52,390.44,1.5
476.29,390.36,1.5
476.06,390.28,1.5
475.83,390.19,1.5
475.59,390.10,1.5
475.35,390.01,1.5
475.11,389.92,1.5
474.87,389.83,1.5
474.62,389.74,1.5
474.38,389.64,1.5
474.14,389.55,1.5
473.90,389.46,1.5
473.65,389.37,1.5
473.41,389.28,1.5
473.17,389.19,1.5
472.92,389.09,1.5
472.68,389.00,1.5
472.44,388.91,1.5
472.19,388.81,1.5
471.95,388.72,1.5
471.70,388.63,1.5
471.46,388.53,1.5
471.22,388.44,1.5
470.97,388.34,1.5
470.73,388.25,1.5
470.49,388.15,1.5
470.24,388.06,1.5
470.00,387.97,1.5
469.76,387.87,1.5
469.53,387.78,1.5
469.30,387.69,1.5
469.07,387.60,1.5
468.85,387.52,1.5
468.63,387.43,1.5
468.41,387.35,1.5
468.20,387.26,1.5
467.98,387.18,1.5
467.76,387.10,1.5
467.54,387.02,1.5
467.32,386.95,1.5
467.10,386.87,1.5
466.88,386.80,1.5
466.66,386.73,1.5
466.44,386.66,1.5
466.23,386.58,1.5
466.02,386.50,1.5
465.81,386.43,1.5
465.61,386.36,1.5
465.39,386.29,1.5
465.18,386.23,1.5
464.97,386.16,1.5
464.77,386.09,1.5
464.58,386.02,1.5
